timestamp,price,volume,price_change,price_ma_7,price_ma_30,price_std_7,volume_ma_7,target,price_lag_1,price_lag_3,price_lag_7
1744934400000,84930.90857600998,19323821375.14309,0.009810611827305804,84223.11979180937,83649.95051211331,718.600973066954,27926543116.81197,0,84105.77942167096,84523.4524914945,79596.35732250768
1745020800000,84433.75017215389,9550691272.782005,-0.005853680505621295,84365.18579062598,83570.5608146949,630.7426940991371,23603275235.242573,1,84930.90857600998,83656.49248858042,83439.28818043756
1745107200000,85126.66244301842,12635983530.804455,0.008206579353063681,84339.69509906766,83599.08810980675,588.6259036042986,22204282956.490475,0,84433.75017215389,84105.77942167096,85305.09728392666
1745193600000,85073.16544858096,12625843856.313684,-0.000628439937643166,84550.03014878703,83634.54252749872,541.7932238647642,19903528404.83038,1,85126.66244301842,84930.90857600998,83600.82010054543
1745280000000,87452.04699068287,40070025414.28289,0.02796277215686449,84968.4007915282,83756.50047579063,1221.8153706937342,20891306574.10743,1,85073.16544858096,84433.75017215389,84523.4524914945
1745366400000,93576.16588573981,53841992235.36636,0.07002830815051597,86385.4969911224,84016.11570034805,3348.4419722669695,24999495260.927975,1,87452.04699068287,85126.66244301842,83656.49248858042
1745452800000,93605.45230873208,39901515879.65954,0.00031296882828080186,87742.59311784543,84225.37312074941,4109.157560893368,26849981937.76457,1,93576.16588573981,85073.16544858096,84105.77942167096
1745539200000,93872.81422867288,30031246761.093452,0.002856264387879559,89020.00821108298,84437.11413119498,4463.977501871752,28379614135.75748,1,93605.45230873208,87452.04699068287,84930.90857600998
1745625600000,94773.11200643536,39336184715.04292,0.009590612417023747,90497.05990169464,84697.52267977271,4403.6961639549245,32634684627.50904,0,93872.81422867288,93576.16588573981,84433.75017215389
1745712000000,94644.06637120107,15445392739.787264,-0.0013616270744124526,91856.68903429214,84944.74917280194,3910.916209217157,33036028800.220875,0,94773.11200643536,93605.45230873208,85126.66244301842
1745798400000,93809.33781968223,15926259371.057959,-0.008819660687918618,93104.71365873519,85259.744794956,2538.545527520856,33507516730.898624,1,94644.06637120107,93872.81422867288,85073.16544858096
1745884800000,95030.60645474444,31913814736.53902,0.01301862547425392,94187.36501074399,85671.45925831914,607.8329435162797,32342343776.93521,0,93809.33781968223,94773.11200643536,87452.04699068287
1745971200000,94256.35946318062,25882629766.278946,-0.008147343476467617,94284.53552180696,86068.12520336392,544.9566389266639,28348149138.494152,0,95030.60645474444,94644.06637120107,93576.16588573981
1746057600000,94235.75331048167,26541700309.366146,-0.00021861816875068385,94374.57852205691,86458.84719191403,459.4086652906995,26439604057.02367,1,94256.35946318062,93809.33781968223,93605.45230873208
1746144000000,96426.94522273027,30207566405.468834,0.023252235327595905,94739.4543783508,86831.82577916219,846.0534719940662,26464792577.648724,1,94235.75331048167,95030.60645474444,93872.81422867288
